,video_id,video_url,M1,M2,M3,M4,M5,M6,M7,M8,overall
685,ncQx368JTA0,https://www.youtube.com/watch?v=ncQx368JTA0,0,0,0,0,0,0,0,0,0.0
686,pP9qImnQ2DI,https://www.youtube.com/watch?v=pP9qImnQ2DI,0,0,0,0,0,0,0,0,0.0
687,OmaCBUoxRhU,https://www.youtube.com/watch?v=OmaCBUoxRhU,0,0,0,0,0,0,0,0,0.0
688,jQgmxtahqGY,https://www.youtube.com/watch?v=jQgmxtahqGY,0,1,0,0,0,0,0,0,1.0
689,XXnswlCYbrQ,https://www.youtube.com/watch?v=XXnswlCYbrQ,0,0,0,0,0,0,0,0,0.0
690,DAxwA33Q52Y,https://www.youtube.com/watch?v=DAxwA33Q52Y,0,0,0,0,0,0,0,-1,-1.0
691,CksZ1SU3cmM,https://www.youtube.com/watch?v=CksZ1SU3cmM,0,0,0,0,0,-1,0,-1,-1.0
692,lIfBMU9qtOU,https://www.youtube.com/watch?v=lIfBMU9qtOU,0,0,0,0,0,0,0,1,1.0
693,80XY30bL8Jc,https://www.youtube.com/watch?v=80XY30bL8Jc,0,0,0,-1,0,0,0,0,-1.0
694,QKCPoSw-BOo,https://www.youtube.com/watch?v=QKCPoSw-BOo,1,0,1,-1,1,1,0,1,1.0
695,iqWo7W4A0Q0,https://www.youtube.com/watch?v=iqWo7W4A0Q0,0,0,0,0,0,1,0,-1,1.0
696,8nd1dN4Twv8,https://www.youtube.com/watch?v=8nd1dN4Twv8,0,0,0,0,0,0,0,0,0.0
697,qg4kclh23vg,https://www.youtube.com/watch?v=qg4kclh23vg,0,0,0,-1,0,1,0,-1,1.0
698,WzH2gkk4h7c,https://www.youtube.com/watch?v=WzH2gkk4h7c,0,0,0,0,0,1,0,1,1.0
699,pX0Ma1AxhmI,https://www.youtube.com/watch?v=pX0Ma1AxhmI,0,0,0,0,0,0,0,-1,-1.0
700,9Eczya079KQ,https://www.youtube.com/watch?v=9Eczya079KQ,0,0,0,0,0,0,0,0,0.0
701,HedEeSDzNSY,https://www.youtube.com/watch?v=HedEeSDzNSY,0,0,0,0,0,0,0,-1,-1.0
702,AqNetM7OWj0,https://www.youtube.com/watch?v=AqNetM7OWj0,0,0,0,0,0,0,0,-1,-1.0
703,QrPMe_fSIEM,https://www.youtube.com/watch?v=QrPMe_fSIEM,0,0,0,0,0,0,0,0,0.0
704,ExBHuUS-y9c,https://www.youtube.com/watch?v=ExBHuUS-y9c,0,0,0,0,0,0,0,-1,-1.0
705,nmMCQ1y8l14,https://www.youtube.com/watch?v=nmMCQ1y8l14,1,1,1,1,1,1,1,1,1.0
706,7bofaqjdTDE,https://www.youtube.com/watch?v=7bofaqjdTDE,0,0,0,0,0,0,0,-1,-1.0
707,GXNbPQm08rA,https://www.youtube.com/watch?v=GXNbPQm08rA,0,1,1,1,0,1,0,0,1.0
708,h4oDbDcKWnM,https://www.youtube.com/watch?v=h4oDbDcKWnM,-1,-1,0,-1,0,0,0,0,-1.0
709,LkrOa6uKlCc,https://www.youtube.com/watch?v=LkrOa6uKlCc,0,0,1,0,0,1,0,-1,1.0
710,cafcQ2YGBrI,https://www.youtube.com/watch?v=cafcQ2YGBrI,0,0,0,0,0,1,0,-1,1.0
711,ZcBvY6Y5IlQ,https://www.youtube.com/watch?v=ZcBvY6Y5IlQ,1,0,1,0,0,1,1,0,1.0
712,Z9yyqww5eN4,https://www.youtube.com/watch?v=Z9yyqww5eN4,0,0,0,0,0,1,0,-1,1.0
713,Buydv-PGFqs,https://www.youtube.com/watch?v=Buydv-PGFqs,1,0,1,0,1,1,1,0,1.0
714,Sx50kjbGkcY,https://www.youtube.com/watch?v=Sx50kjbGkcY,0,1,0,0,0,1,0,-1,1.0
715,NdUH1emeZyI,https://www.youtube.com/watch?v=NdUH1emeZyI,0,0,0,0,0,0,0,-1,-1.0
716,WhL7rh2m-L8,https://www.youtube.com/watch?v=WhL7rh2m-L8,0,0,0,0,0,1,0,-1,1.0
717,jWlSA_N4Wbg,https://www.youtube.com/watch?v=jWlSA_N4Wbg,0,0,1,0,0,1,1,0,1.0
718,YMnvJjMIkNI,https://www.youtube.com/watch?v=YMnvJjMIkNI,0,0,1,0,0,1,1,0,1.0
719,azsuH5Ry-5c,https://www.youtube.com/watch?v=azsuH5Ry-5c,0,0,0,0,0,0,0,1,1.0
720,QYiBm9L2yYk,https://www.youtube.com/watch?v=QYiBm9L2yYk,0,0,1,0,0,1,0,-1,1.0
721,aGJA7WCNfcA,https://www.youtube.com/watch?v=aGJA7WCNfcA,1,0,0,0,0,0,0,0,1.0
722,G9DEvI_rBXk,https://www.youtube.com/watch?v=G9DEvI_rBXk,0,0,1,0,0,1,0,-1,1.0
723,tifnIK9wUbU,https://www.youtube.com/watch?v=tifnIK9wUbU,0,0,0,0,0,1,0,1,1.0
724,Bm8cE37qqc0,https://www.youtube.com/watch?v=Bm8cE37qqc0,1,0,1,0,1,1,1,0,1.0
725,dCZIKXCxo9U,https://www.youtube.com/watch?v=dCZIKXCxo9U,0,0,0,0,0,0,0,0,0.0
726,1IJ9NUWqD5g,https://www.youtube.com/watch?v=1IJ9NUWqD5g,0,0,0,0,0,0,0,-1,-1.0
727,myqS4mU1Y0c,https://www.youtube.com/watch?v=myqS4mU1Y0c,0,1,1,0,0,1,0,-1,1.0
728,2MUiu02rzUI,https://www.youtube.com/watch?v=2MUiu02rzUI,0,0,0,0,0,1,0,0,1.0
729,R-SPhLxJREQ,https://www.youtube.com/watch?v=R-SPhLxJREQ,0,0,0,0,0,0,0,0,0.0
730,6F6d10ggVDw,https://www.youtube.com/watch?v=6F6d10ggVDw,0,0,0,0,0,0,0,-1,-1.0
731,-q0Lff9L3uA,https://www.youtube.com/watch?v=-q0Lff9L3uA,0,0,0,0,0,0,0,-1,-1.0
732,EYWy77vZsYY,https://www.youtube.com/watch?v=EYWy77vZsYY,0,0,0,0,0,0,0,-1,-1.0
733,W1u7DKcLgME,https://www.youtube.com/watch?v=W1u7DKcLgME,0,0,0,0,0,0,0,0,0.0
734,m8ZCEj1sYME,https://www.youtube.com/watch?v=m8ZCEj1sYME,0,0,0,0,0,0,0,0,0.0
735,eMVyrTEe7UQ,https://www.youtube.com/watch?v=eMVyrTEe7UQ,0,0,0,0,0,0,0,0,0.0
736,P9SIjuHaiXA,https://www.youtube.com/watch?v=P9SIjuHaiXA,0,0,0,0,0,0,0,1,1.0
737,l9-TrCUTg_0,https://www.youtube.com/watch?v=l9-TrCUTg_0,0,0,0,0,0,1,0,1,1.0
738,3byDHCAupJ0,https://www.youtube.com/watch?v=3byDHCAupJ0,0,0,0,0,0,0,0,1,1.0
739,Y0kF-J3nxtY,https://www.youtube.com/watch?v=Y0kF-J3nxtY,0,0,0,0,0,0,0,0,0.0
740,ugqQrBsrL-U,https://www.youtube.com/watch?v=ugqQrBsrL-U,0,0,0,0,0,0,0,1,1.0
741,NNWCxl6I-1Q,https://www.youtube.com/watch?v=NNWCxl6I-1Q,0,0,0,0,0,0,0,1,1.0
742,ZFjpBvbGbGo,https://www.youtube.com/watch?v=ZFjpBvbGbGo,0,0,0,1,0,0,0,1,1.0
743,PPVWkSJzVSk,https://www.youtube.com/watch?v=PPVWkSJzVSk,0,0,0,0,0,0,0,-1,-1.0
744,vpWbsnDXgDI,https://www.youtube.com/watch?v=vpWbsnDXgDI,0,0,0,0,0,0,0,1,1.0
745,mU0rdNJ6678,https://www.youtube.com/watch?v=mU0rdNJ6678,0,0,0,-1,0,0,0,0,-1.0
746,5vsa9rceBi0,https://www.youtube.com/watch?v=5vsa9rceBi0,0,0,0,0,0,1,0,-1,1.0
747,d3lj3zjqdoo,https://www.youtube.com/watch?v=d3lj3zjqdoo,0,0,0,0,0,0,0,0,0.0
748,4gvO14oqZao,https://www.youtube.com/watch?v=4gvO14oqZao,0,0,0,0,0,0,0,0,0.0
749,yUCmAu69joc,https://www.youtube.com/watch?v=yUCmAu69joc,0,0,0,0,0,0,0,0,0.0
750,SoEN_ZweeEc,https://www.youtube.com/watch?v=SoEN_ZweeEc,0,0,0,-1,0,0,0,0,-1.0
751,xfVJ_BCQd5U,https://www.youtube.com/watch?v=xfVJ_BCQd5U,0,0,0,0,0,0,0,0,0.0
752,MgZuYfmiync,https://www.youtube.com/watch?v=MgZuYfmiync,0,0,0,0,0,0,0,0,0.0
753,GI3blNNe56w,https://www.youtube.com/watch?v=GI3blNNe56w,0,0,0,0,0,0,0,0,0.0
754,cOX0mcbwixM,https://www.youtube.com/watch?v=cOX0mcbwixM,0,0,0,0,0,0,0,0,0.0
755,-WagrpfVTPk,https://www.youtube.com/watch?v=-WagrpfVTPk,0,0,0,0,0,0,0,0,0.0
756,WOGZcHeBLqI,https://www.youtube.com/watch?v=WOGZcHeBLqI,0,0,0,0,0,0,0,0,0.0
757,3Yz95FDb6Xo,https://www.youtube.com/watch?v=3Yz95FDb6Xo,0,0,0,0,0,0,0,1,1.0
758,xOto7XoRiJQ,https://www.youtube.com/watch?v=xOto7XoRiJQ,0,0,0,0,0,0,0,0,0.0
759,cdfkkldMOQ0,https://www.youtube.com/watch?v=cdfkkldMOQ0,0,0,0,0,0,0,0,0,0.0
760,DumJY6NPpnk,https://www.youtube.com/watch?v=DumJY6NPpnk,0,0,0,0,0,0,0,0,0.0
761,GrcaZlEeopc,https://www.youtube.com/watch?v=GrcaZlEeopc,0,0,0,0,0,0,0,0,0.0
762,1DZBddGLj8Y,https://www.youtube.com/watch?v=1DZBddGLj8Y,0,0,0,0,0,1,0,1,1.0
763,E9jKyHjPbUg,https://www.youtube.com/watch?v=E9jKyHjPbUg,0,0,0,0,0,0,0,1,1.0
764,raYJCAU5T4g,https://www.youtube.com/watch?v=raYJCAU5T4g,0,0,0,0,0,0,0,-1,-1.0
765,mu9qPW6BXII,https://www.youtube.com/watch?v=mu9qPW6BXII,0,0,0,0,0,0,0,1,1.0
766,fif5CaYlECw,https://www.youtube.com/watch?v=fif5CaYlECw,0,0,0,0,0,0,0,-1,-1.0
767,Qk1tq67Md4Q,https://www.youtube.com/watch?v=Qk1tq67Md4Q,0,0,0,0,0,0,0,1,1.0
768,6fUEaogS6ac,https://www.youtube.com/watch?v=6fUEaogS6ac,0,0,0,0,0,0,0,-1,-1.0
769,ebNve1bHqbg,https://www.youtube.com/watch?v=ebNve1bHqbg,0,0,0,0,0,0,0,-1,-1.0
770,dTLk0meVm1c,https://www.youtube.com/watch?v=dTLk0meVm1c,0,0,0,0,0,0,0,1,1.0
771,Sz2-yYuXzv4,https://www.youtube.com/watch?v=Sz2-yYuXzv4,0,0,0,0,0,0,0,0,0.0
772,Et1KA9AcAnI,https://www.youtube.com/watch?v=Et1KA9AcAnI,0,0,0,0,0,0,0,1,1.0
773,E8EyFfQMBMw,https://www.youtube.com/watch?v=E8EyFfQMBMw,0,0,0,0,0,0,0,0,0.0
774,7eg-MPkEDlo,https://www.youtube.com/watch?v=7eg-MPkEDlo,0,0,0,0,0,0,0,1,1.0
775,MuqT6QiPsQA,https://www.youtube.com/watch?v=MuqT6QiPsQA,0,0,0,0,0,0,0,1,1.0
776,j6mPw2Qi8YY,https://www.youtube.com/watch?v=j6mPw2Qi8YY,0,0,0,0,0,0,0,1,1.0
777,2iip1g5ezPw,https://www.youtube.com/watch?v=2iip1g5ezPw,0,0,0,0,0,0,0,0,0.0
778,WUuJk5tUsVs,https://www.youtube.com/watch?v=WUuJk5tUsVs,0,0,0,0,0,0,0,1,1.0
779,X4Df1g4GCh8,https://www.youtube.com/watch?v=X4Df1g4GCh8,0,0,0,0,0,0,0,0,0.0
780,mCgP5zuHapY,https://www.youtube.com/watch?v=mCgP5zuHapY,0,0,0,0,0,0,0,1,1.0
781,m2dl8wZE4ZA,https://www.youtube.com/watch?v=m2dl8wZE4ZA,0,0,0,0,0,0,0,1,1.0
782,1OYFNoJ0CKU,https://www.youtube.com/watch?v=1OYFNoJ0CKU,0,0,0,0,0,0,0,0,0.0
783,dVAmETPGM1w,https://www.youtube.com/watch?v=dVAmETPGM1w,0,0,0,0,0,0,0,0,0.0
784,KA7ouG9qjKM,https://www.youtube.com/watch?v=KA7ouG9qjKM,0,0,0,0,0,0,0,1,1.0
785,oLqFCL1xG0Q,https://www.youtube.com/watch?v=oLqFCL1xG0Q,0,0,0,0,0,0,0,0,0.0
786,R4WsU7UBdTo,https://www.youtube.com/watch?v=R4WsU7UBdTo,0,0,0,0,1,0,0,-1,-1.0
787,KWLKQ1tw7i4,https://www.youtube.com/watch?v=KWLKQ1tw7i4,0,0,0,0,0,0,0,1,1.0
788,WA5DwPjDoR8,https://www.youtube.com/watch?v=WA5DwPjDoR8,0,0,0,0,0,0,0,0,0.0
789,DE7I36XdY64,https://www.youtube.com/watch?v=DE7I36XdY64,0,0,0,0,0,0,0,-1,-1.0
790,i_GHV4D2_ZE,https://www.youtube.com/watch?v=i_GHV4D2_ZE,0,0,0,0,0,0,0,1,1.0
791,UPFDeOUVp8k,https://www.youtube.com/watch?v=UPFDeOUVp8k,0,0,0,0,0,0,0,1,1.0
792,CyYW9JSxaQM,https://www.youtube.com/watch?v=CyYW9JSxaQM,0,0,0,0,0,0,0,0,0.0
793,KXI3pgjfcoI,https://www.youtube.com/watch?v=KXI3pgjfcoI,0,0,0,0,0,0,0,1,1.0
794,sGlesE5hdvw,https://www.youtube.com/watch?v=sGlesE5hdvw,0,0,0,0,0,0,0,0,0.0
795,5iXKYc1zSno,https://www.youtube.com/watch?v=5iXKYc1zSno,0,0,0,0,0,0,0,0,0.0
796,tVG0IdYKp2U,https://www.youtube.com/watch?v=tVG0IdYKp2U,0,0,0,0,0,0,0,1,1.0
797,vvnE0Lpl85g,https://www.youtube.com/watch?v=vvnE0Lpl85g,0,0,0,0,0,0,0,0,0.0
798,SitWgH_5Yp8,https://www.youtube.com/watch?v=SitWgH_5Yp8,0,0,0,0,0,0,0,0,0.0
799,sJhIK8iYoLU,https://www.youtube.com/watch?v=sJhIK8iYoLU,0,0,0,0,0,1,1,0,1.0
800,AXeL4KpxJVg,https://www.youtube.com/watch?v=AXeL4KpxJVg,0,0,0,0,0,1,0,1,1.0
801,AEHCjzNZCjA,https://www.youtube.com/watch?v=AEHCjzNZCjA,0,0,0,0,0,0,0,1,1.0
802,WQCpml52c4Q,https://www.youtube.com/watch?v=WQCpml52c4Q,0,0,0,0,0,0,0,0,0.0
803,A9ZyA2YJCls,https://www.youtube.com/watch?v=A9ZyA2YJCls,0,0,0,0,0,0,0,0,0.0
804,qz8xym7Fgro,https://www.youtube.com/watch?v=qz8xym7Fgro,0,0,0,0,0,0,0,0,0.0
805,e_GTukd8Gqg,https://www.youtube.com/watch?v=e_GTukd8Gqg,0,0,0,0,0,0,0,0,0.0
806,nabbr6rUgDo,https://www.youtube.com/watch?v=nabbr6rUgDo,0,0,0,0,0,0,0,0,0.0
807,9QGp3-1pKCw,https://www.youtube.com/watch?v=9QGp3-1pKCw,0,0,0,0,0,0,0,1,1.0
808,2TP3OMCWLG8,https://www.youtube.com/watch?v=2TP3OMCWLG8,0,0,0,0,0,0,0,0,0.0
809,-ePGmGvgBEY,https://www.youtube.com/watch?v=-ePGmGvgBEY,0,0,0,0,0,0,0,1,1.0
810,jCy9eOHP3QI,https://www.youtube.com/watch?v=jCy9eOHP3QI,0,0,0,0,0,0,0,1,1.0
811,fl5L0jXGMsY,https://www.youtube.com/watch?v=fl5L0jXGMsY,0,0,0,0,0,0,0,0,0.0
812,z856P3upabQ,https://www.youtube.com/watch?v=z856P3upabQ,0,0,0,0,0,0,0,1,1.0
813,Q4xlA38oZ-Q,https://www.youtube.com/watch?v=Q4xlA38oZ-Q,0,0,0,0,0,0,0,0,0.0
814,Un54al2ee-4,https://www.youtube.com/watch?v=Un54al2ee-4,0,0,0,0,0,0,0,-1,-1.0
815,VLXl2t6PHRE,https://www.youtube.com/watch?v=VLXl2t6PHRE,0,0,0,0,0,0,0,0,0.0
816,s1r4CAjVA5c,https://www.youtube.com/watch?v=s1r4CAjVA5c,0,0,0,0,0,0,0,0,0.0
817,5nPb4mAEImI,https://www.youtube.com/watch?v=5nPb4mAEImI,0,0,0,0,0,0,0,-1,-1.0
818,tkQ454XrWFQ,https://www.youtube.com/watch?v=tkQ454XrWFQ,0,0,0,0,0,0,0,0,0.0
819,o6jjjho9CM8,https://www.youtube.com/watch?v=o6jjjho9CM8,0,0,0,0,0,0,0,1,1.0
820,cM4uO_0RAwQ,https://www.youtube.com/watch?v=cM4uO_0RAwQ,0,0,0,0,0,0,0,1,1.0
821,dhiKLySANVI,https://www.youtube.com/watch?v=dhiKLySANVI,0,0,0,0,0,0,0,0,0.0
822,xPeH7nkEYh8,https://www.youtube.com/watch?v=xPeH7nkEYh8,0,0,0,0,0,0,0,0,0.0
823,XW1c53fKRPw,https://www.youtube.com/watch?v=XW1c53fKRPw,0,0,0,0,0,0,0,0,0.0
824,VNy1WSlJ3y0,https://www.youtube.com/watch?v=VNy1WSlJ3y0,0,0,0,0,0,0,0,0,0.0
825,DM1b-5C6Cos,https://www.youtube.com/watch?v=DM1b-5C6Cos,0,0,0,0,0,0,0,0,0.0
826,K3_34Vfb8pU,https://www.youtube.com/watch?v=K3_34Vfb8pU,0,0,0,0,0,0,0,0,0.0
827,0-nW-72o3Jw,https://www.youtube.com/watch?v=0-nW-72o3Jw,0,0,0,0,0,0,0,0,0.0
828,ruKosiZiMEA,https://www.youtube.com/watch?v=ruKosiZiMEA,0,0,0,0,0,0,0,1,1.0
829,KgUp_XzhRac,https://www.youtube.com/watch?v=KgUp_XzhRac,0,0,0,0,0,0,0,0,0.0
830,KkIrz6pn7JU,https://www.youtube.com/watch?v=KkIrz6pn7JU,0,0,0,0,0,0,0,0,0.0
831,lzP0naH1G_E,https://www.youtube.com/watch?v=lzP0naH1G_E,0,0,0,0,0,0,0,0,0.0
832,ERDlU5rU91E,https://www.youtube.com/watch?v=ERDlU5rU91E,0,0,0,0,0,0,0,0,0.0
833,7lrEQY6NtcU,https://www.youtube.com/watch?v=7lrEQY6NtcU,0,0,0,0,0,0,0,0,0.0
834,gtRJbt-_aRA,https://www.youtube.com/watch?v=gtRJbt-_aRA,0,0,0,0,0,0,0,1,1.0
835,kb3dCaSjQ8E,https://www.youtube.com/watch?v=kb3dCaSjQ8E,0,0,0,0,0,0,0,0,0.0
836,t7BAwBq3atI,https://www.youtube.com/watch?v=t7BAwBq3atI,0,0,0,0,0,0,0,1,1.0
837,FO22SZdIpmM,https://www.youtube.com/watch?v=FO22SZdIpmM,0,0,0,0,0,0,0,0,0.0
838,KYhUMkF19Rs,https://www.youtube.com/watch?v=KYhUMkF19Rs,0,0,0,0,0,0,0,-1,-1.0
839,zbP0S1BuUq0,https://www.youtube.com/watch?v=zbP0S1BuUq0,0,0,0,0,0,0,0,1,1.0
840,L4wFeJpCyC0,https://www.youtube.com/watch?v=L4wFeJpCyC0,0,0,0,0,0,0,0,0,0.0
841,viehNK85Z9k,https://www.youtube.com/watch?v=viehNK85Z9k,0,0,0,0,0,0,0,0,0.0
842,gN-LWlpAG1k,https://www.youtube.com/watch?v=gN-LWlpAG1k,0,0,0,0,0,0,0,0,0.0
843,EixYGWRGZJg,https://www.youtube.com/watch?v=EixYGWRGZJg,0,0,0,0,0,0,0,0,0.0
844,DGMC-ASWIf4,https://www.youtube.com/watch?v=DGMC-ASWIf4,0,0,0,0,0,0,0,0,0.0
845,KLr-Zq9_Xos,https://www.youtube.com/watch?v=KLr-Zq9_Xos,0,0,0,0,0,0,0,-1,-1.0
846,Zl8Z-BlFZ_M,https://www.youtube.com/watch?v=Zl8Z-BlFZ_M,0,0,0,0,0,0,0,0,0.0
847,9K4BmLWi2NE,https://www.youtube.com/watch?v=9K4BmLWi2NE,0,0,0,0,0,0,0,0,0.0
848,wA3wTHEYbBo,https://www.youtube.com/watch?v=wA3wTHEYbBo,0,0,0,0,0,0,0,0,0.0
849,zFLBKu_Ggrw,https://www.youtube.com/watch?v=zFLBKu_Ggrw,0,0,0,0,0,0,0,0,0.0
850,NwedcCnWEc0,https://www.youtube.com/watch?v=NwedcCnWEc0,0,0,0,0,0,0,0,0,0.0
851,GOwmjMbd4Ys,https://www.youtube.com/watch?v=GOwmjMbd4Ys,0,0,0,0,0,0,0,0,0.0
852,T3YGjbRb0wk,https://www.youtube.com/watch?v=T3YGjbRb0wk,0,0,0,0,0,0,0,0,0.0
853,F6cmXXFdZYE,https://www.youtube.com/watch?v=F6cmXXFdZYE,0,0,0,0,0,0,0,0,0.0
854,wx11mlQHSlQ,https://www.youtube.com/watch?v=wx11mlQHSlQ,0,0,0,0,0,0,0,0,0.0
855,7iCME2mggn8,https://www.youtube.com/watch?v=7iCME2mggn8,0,0,0,0,0,0,0,0,0.0
856,d-lJmd7MT3I,https://www.youtube.com/watch?v=d-lJmd7MT3I,0,0,0,0,0,0,0,0,0.0
857,LcBbRGeOJLs,https://www.youtube.com/watch?v=LcBbRGeOJLs,0,0,0,0,0,0,0,0,0.0
858,IlIuDbHWOI8,https://www.youtube.com/watch?v=IlIuDbHWOI8,0,0,0,0,0,0,0,0,0.0
859,s9cM00qZX60,https://www.youtube.com/watch?v=s9cM00qZX60,0,0,0,0,0,0,0,1,1.0
860,VRzc9d4MbIA,https://www.youtube.com/watch?v=VRzc9d4MbIA,0,0,0,0,0,0,0,0,0.0
861,DoZs2Q8t1hg,https://www.youtube.com/watch?v=DoZs2Q8t1hg,0,0,0,0,0,0,0,-1,-1.0
862,ofUeNKquxwo,https://www.youtube.com/watch?v=ofUeNKquxwo,0,0,0,0,0,0,0,0,0.0
863,dZuSofTAByQ,https://www.youtube.com/watch?v=dZuSofTAByQ,0,0,0,0,0,0,0,1,1.0
864,WHpp3Dkim3o,https://www.youtube.com/watch?v=WHpp3Dkim3o,0,0,0,0,0,0,0,0,0.0
865,8txH9aQl2jk,https://www.youtube.com/watch?v=8txH9aQl2jk,0,0,0,0,0,1,0,1,1.0
866,wZEvRYJaxUo,https://www.youtube.com/watch?v=wZEvRYJaxUo,0,0,0,0,0,0,0,0,0.0
867,pkr8Js0l7EQ,https://www.youtube.com/watch?v=pkr8Js0l7EQ,0,0,0,0,0,0,0,0,0.0
868,lxST2J3aAhA,https://www.youtube.com/watch?v=lxST2J3aAhA,0,0,0,0,0,0,0,0,0.0
869,1ABf9T6L82Q,https://www.youtube.com/watch?v=1ABf9T6L82Q,0,0,0,0,0,0,0,1,1.0
870,P34qJ4PONC8,https://www.youtube.com/watch?v=P34qJ4PONC8,0,0,0,0,0,0,0,0,0.0
871,IKU-29B2f5s,https://www.youtube.com/watch?v=IKU-29B2f5s,0,0,0,0,0,0,0,1,1.0
872,HXqQX5gORWk,https://www.youtube.com/watch?v=HXqQX5gORWk,0,0,0,0,0,0,0,1,1.0
873,gpyXAOG7BAA,https://www.youtube.com/watch?v=gpyXAOG7BAA,0,0,1,0,0,1,0,1,1.0
874,xq-M4cFpfQc,https://www.youtube.com/watch?v=xq-M4cFpfQc,0,0,0,0,0,0,0,0,0.0
875,mVzjoQwXnV4,https://www.youtube.com/watch?v=mVzjoQwXnV4,0,0,0,0,0,0,0,0,0.0
876,rdTNmwvyW2k,https://www.youtube.com/watch?v=rdTNmwvyW2k,0,0,0,0,0,0,0,-1,-1.0
877,DAXSBVpZj8E,https://www.youtube.com/watch?v=DAXSBVpZj8E,0,0,0,0,0,0,0,1,1.0
878,n2tsXYVas5M,https://www.youtube.com/watch?v=n2tsXYVas5M,0,0,0,0,0,0,0,0,0.0
879,ZWPMIRdf2ho,https://www.youtube.com/watch?v=ZWPMIRdf2ho,0,0,0,0,0,0,0,0,0.0
880,LmVhrhtBUBg,https://www.youtube.com/watch?v=LmVhrhtBUBg,0,0,0,0,0,0,0,0,0.0
881,QtRQ9UD7rpY,https://www.youtube.com/watch?v=QtRQ9UD7rpY,0,0,1,0,0,1,0,1,1.0
882,oJKSRRjSkqE,https://www.youtube.com/watch?v=oJKSRRjSkqE,0,0,1,0,0,1,0,1,1.0
883,eXH-9kVjnBI,https://www.youtube.com/watch?v=eXH-9kVjnBI,0,0,1,0,0,1,0,1,1.0
884,QorGPgGjPus,https://www.youtube.com/watch?v=QorGPgGjPus,0,0,0,0,0,0,0,0,0.0
885,hvIcruwZqIQ,https://www.youtube.com/watch?v=hvIcruwZqIQ,0,0,0,0,0,0,0,0,0.0
886,10AgIqAkNq4,https://www.youtube.com/watch?v=10AgIqAkNq4,0,0,0,0,0,0,0,0,0.0
887,QPNqSxvYPac,https://www.youtube.com/watch?v=QPNqSxvYPac,0,0,0,0,0,0,0,1,1.0
888,me9eboTZZzo,https://www.youtube.com/watch?v=me9eboTZZzo,0,0,0,0,0,0,0,1,1.0
889,jv_vTAovgkg,https://www.youtube.com/watch?v=jv_vTAovgkg,0,0,0,0,0,0,0,0,0.0
890,hyHZbCjo51Q,https://www.youtube.com/watch?v=hyHZbCjo51Q,0,0,0,0,0,0,0,0,0.0
891,AnUN2Zs4Mnk,https://www.youtube.com/watch?v=AnUN2Zs4Mnk,0,0,0,0,0,0,0,-1,-1.0
892,dw0x0P13wzU,https://www.youtube.com/watch?v=dw0x0P13wzU,0,0,0,0,0,0,0,0,0.0
893,zaELqM99E9o,https://www.youtube.com/watch?v=zaELqM99E9o,0,0,0,0,0,0,0,1,1.0
894,2x4YXk4fxNE,https://www.youtube.com/watch?v=2x4YXk4fxNE,0,0,0,0,0,0,0,0,0.0
895,_YNttmPssHo,https://www.youtube.com/watch?v=_YNttmPssHo,0,0,0,0,0,0,0,0,0.0
896,4b35ZLVEZeM,https://www.youtube.com/watch?v=4b35ZLVEZeM,0,0,0,1,0,0,0,1,1.0
897,Fz-h8HEbe1Q,https://www.youtube.com/watch?v=Fz-h8HEbe1Q,0,0,0,0,0,0,0,0,0.0
898,7hPiVuhyie0,https://www.youtube.com/watch?v=7hPiVuhyie0,0,0,0,0,0,0,0,0,0.0
899,0-gDyawB6AM,https://www.youtube.com/watch?v=0-gDyawB6AM,0,0,0,0,0,0,0,0,0.0
900,jPztjdHpTuk,https://www.youtube.com/watch?v=jPztjdHpTuk,0,0,0,0,0,0,0,-1,-1.0
901,qJCoCqX8hmY,https://www.youtube.com/watch?v=qJCoCqX8hmY,0,0,0,0,0,0,0,0,0.0
902,yPnpPQr8488,https://www.youtube.com/watch?v=yPnpPQr8488,0,0,0,0,0,0,0,0,0.0
903,i3dOgkJlCrg,https://www.youtube.com/watch?v=i3dOgkJlCrg,0,0,0,0,0,0,0,0,0.0
904,MS96YMLdSjU,https://www.youtube.com/watch?v=MS96YMLdSjU,0,0,0,0,0,0,0,0,0.0
905,Vrek3oQ9XAc,https://www.youtube.com/watch?v=Vrek3oQ9XAc,0,0,0,0,0,0,0,0,0.0
906,wqORzSt4C-s,https://www.youtube.com/watch?v=wqORzSt4C-s,0,0,0,0,0,0,0,0,0.0
907,9iDpMi_iWq8,https://www.youtube.com/watch?v=9iDpMi_iWq8,0,0,0,0,0,0,0,0,0.0
908,BlP6OhUKWxs,https://www.youtube.com/watch?v=BlP6OhUKWxs,0,0,0,0,0,0,0,-1,-1.0
909,dBI4O4o0pSM,https://www.youtube.com/watch?v=dBI4O4o0pSM,0,0,0,0,0,0,0,0,0.0
910,mKKYus-MiQo,https://www.youtube.com/watch?v=mKKYus-MiQo,0,0,0,0,0,0,0,0,0.0
911,W-1dlgtMX8A,https://www.youtube.com/watch?v=W-1dlgtMX8A,0,0,0,0,0,0,0,0,0.0
912,eTSrh9tNvWY,https://www.youtube.com/watch?v=eTSrh9tNvWY,0,0,0,0,0,0,0,0,0.0
913,LIV_OcaQThc,https://www.youtube.com/watch?v=LIV_OcaQThc,0,0,0,0,0,0,0,0,0.0
